, Інші залучені кошти, Інші фінансові зобов’язання, Відстрочені податкові зобов’язання," Кошти банків, у т. ч.:"," Кошти банків, у т. ч.:__ в іноземній валюті", Кошти отримані від Національного банку України," Усього зобов’язань, у т. ч.:"," Усього зобов’язань, у т. ч.:__ в іноземній валюті"," кошти фізичних осіб на вимогу, у т. ч.:"," кошти фізичних осіб на вимогу, у т. ч.:__ в іноземній валюті"," кошти фізичних осіб, у т. ч.:"," кошти фізичних осіб, у т. ч.:__ в іноземній валюті"," кошти юридичних осіб на вимогу, у т. ч.:"," кошти юридичних осіб на вимогу, у т. ч.:__ в іноземній валюті"," кошти юридичних осіб, у т. ч.:"," кошти юридичних осіб, у т. ч.:__ в іноземній валюті",MONTH,NKB,NKB_Банки з державною часткою,NRB_Банки з державною часткою,NRB_Банки з державною часткою ,QUARTER,YEAR,Інші залучені кошти,Інші зобов’язання,Інші фінансові зобов’язання,БАНК  ,Банк,Банк  ,"Боргові цінні папери, емітовані банком","Боргові цінні папери, емітовані банком, у т. ч.:","Боргові цінні папери, емітовані банком, у т. ч.:__ в іноземній валюті","Боргові цінні папери, емітовані банком__у тому числі в іноземній валюті",Відстрочені податкові зобов’язання,Зобовязання групи вибуття,Зобов’язання групи вибуття,Зобов’язання щодо поточного податку на прибуток,Кошти банків,Кошти банків__у тому числі в іноземній валюті,Кошти клієнтів,"Кошти клієнтів, у т.ч.:",Кошти клієнтів__у тому числі кошти юридичних осіб,Кошти клієнтів__у тому числі кошти юридичних осіб__у тому числі в іноземній валюті,Кошти клієнтів__у тому числі кошти юридичних осіб__у тому числі в іноземній валюті__у тому числі кошти юридичних осіб на вимогу,Кошти клієнтів__у тому числі кошти юридичних осіб__у тому числі в іноземній валюті__у тому числі кошти юридичних осіб на вимогу__у тому числі в іноземній валюті,Кошти клієнтів__у тому числі кошти юридичних осіб__у тому числі в іноземній валюті__у тому числі кошти юридичних осіб на вимогу__у тому числі в іноземній валюті__у тому числі кошти фізичних осіб,Кошти клієнтів__у тому числі кошти юридичних осіб__у тому числі в іноземній валюті__у тому числі кошти юридичних осіб на вимогу__у тому числі в іноземній валюті__у тому числі кошти фізичних осіб__у тому числі в іноземній валюті,Кошти клієнтів__у тому числі кошти юридичних осіб__у тому числі в іноземній валюті__у тому числі кошти юридичних осіб на вимогу__у тому числі в іноземній валюті__у тому числі кошти фізичних осіб__у тому числі в іноземній валюті__у тому числі кошти фізичних осіб на вимогу,Кошти клієнтів__у тому числі кошти юридичних осіб__у тому числі в іноземній валюті__у тому числі кошти юридичних осіб на вимогу__у тому числі в іноземній валюті__у тому числі кошти фізичних осіб__у тому числі в іноземній валюті__у тому числі кошти фізичних осіб на вимогу__у тому числі в іноземній валюті,"Кошти клієнтів_Кошти клієнтів, усього","Кошти клієнтів_Кошти клієнтів, усього__у тому числі:_юридичних осіб_кошти юридичних осіб, усього","Кошти клієнтів_Кошти клієнтів, усього__у тому числі:_юридичних осіб_кошти юридичних осіб, усього__у тому числі в іноземній валюті",Кошти клієнтів_кошти фізичних осіб на вимогу,Кошти клієнтів_кошти фізичних осіб на вимогу__у тому числі в іноземній валюті,Кошти клієнтів_кошти юридичних осіб на вимогу,Кошти клієнтів_кошти юридичних осіб на вимогу__у тому числі в іноземній валюті,"Кошти клієнтів_фізичних осіб_кошти фізичних осіб, усього","Кошти клієнтів_фізичних осіб_кошти фізичних осіб, усього__у тому числі в іноземній валюті",Кошти отримані від НБУ,МФО,Назва банку,Резерви за зобов'язаннями,Резерви за зобов’язаннями,Субординований борг,Усього зобов’язань,Усього зобов’язань__у тому числі в іноземній валюті,"Фінансові зобов'язання, що обліковуються за справедливою вартістю через прибуток або збиток",№ з/гр,№ з/п,№ п/п,№п/п
1762,,,,,,,,,,,,,,,,,07,,463,,,1,2016,,1905.34062,19952.41191,,,"ПАТ ""ДІВІ БАНК""",1017.40579,,,1017.40579,,,,,185649.53825,49719.17384,38989.41834,,26434.48445,15008.6119,24632.38062,15008.6119,12554.93389,7002.33418,6924.86028,1811.07159,,,,,,,,,,,380827,,,102.44997,,247616.56488,89518.09011000002,,,,,93
1763,,,,,,,,,,,,,,,,,07,,510,,,1,2016,,395.52032,254.66497,,,"ПАТ ""КБ""ФІНАНСОВИЙ ПАРТНЕР""",,,,,,,,,,,33433.46999000001,,31757.40703,22142.64559,8777.26592,60.0137,1676.06296,220.68948,1676.06296,220.68948,,,,,,,,,,,380872,,,35.26087,,34118.91615,22372.97386,,,,,94
1764,,,,,,,,,,,,,,,,,07,,512,,,1,2016,,607.57336,14.11208,,,"ПАТ ""АЛЬПАРІ БАНК""",,,,,,,,,,,11671.71242,,11042.6838,,10891.91126,,629.02862,53.43899,629.02862,53.43899,,,,,,,,,,,380894,,,,,12293.39786,53.43899,,,,,95
1765,,,,,,,,,,,,,,,,,07,,553,,,1,2016,,1133.23682,8588.65655,,,"ПАТ ""БАНК АВАНГАРД""",,,,,381.5,,,,315847.13089,,419429.47695,,410727.90649,55932.45691,373883.3161,51920.73781,8701.570459999999,8235.073629999999,5361.86003,5303.11659,,,,,,,,,,,380946,,,166.7718,,745546.77301,64466.51302000001,,,,,96
1766,,,,,,,,,,,,,,,,,07,,634,,,1,2016,,1315.9232,379.60355,,,"ПАТ ""БАНК ""ПОРТАЛ""",,,,,20.01091,,,,,,51923.54955,,30632.46914,8860.50594,21513.31092,8860.50594,21291.08041,21023.17963,15226.01784,15109.92752,,,,,,,,,,,339016,,,0.8832,,53639.97040999999,30162.07732,,,,,97
1767,,,,,,,,,,,,,,,,,07,,654,,,1,2016,,216.0896,,,,"ПАТ ""КБ ""ГЕФЕСТ""",,,,,1.50744,,,,,,2.45493,,2.45493,,2.45493,,,,,,,,,,,,,,,,377120,,,,,220.05197,,,,,,98
1768,,,,,,,,,,,,,,,,,07,,674,,,1,2016,1506.61913,175.17156,125.48089,,,"ПАТ ""ВЕКТОР БАНК""",,,,,,,,94.927,,,54838.46777,,27381.30272,333.43147,15918.15191,195.38775,27457.16505,3569.2331,3400.10471,317.40068,,,,,,,,,,,339038,,,74.9925,,56815.65885000001,3902.66457,,,,,99
1769,,,,,,,,,,,,,,,,,07,,694,,,1,2016,,2259.37943,3042.78047,,,"ПАТ ""КРИСТАЛБАНК""",,,,,11.55999,,,1852.354,,,304073.36262,,220402.13732,268.56533,208665.71508,268.56533,83671.2253,5549.5176,29578.15486,3639.48315,,,,,,,,,,,339050,,,278.72449,,311518.161,6131.063770000001,,,,,100
1770,,,,,,,,,,,,,,,,,07,,774,,,1,2016,,704.6074,3535.21666,,,"ПАТ""ПЕРЕХІДН.БАНК""РВС БАНК""",,,,,,,,,,,8446.02837,,5860.97435,,5770.97435,,2585.05402,,2585.05402,,,,,,,,,,,,339072,,,,215058.85349,227744.70592,,,,,,101
1771,,,,,,,,,,,,,,,,,07,, 66,,,1,2016,91735.69045000001,7905.94694,65992.37464,,,"АТ ""РОДОВІД БАНК""",,,,,6431.33603,,,,422033.59666,60558.43561,107393.06955,,99529.25001,87899.48387,99479.54119,87849.77505,7863.81954,5992.20935,7853.81922,5984.3113,,,,,,,,,,4390805.62954,321712,,,9680.14609,,5101977.7899,222712.97739,,,,,102
1772,,,,,,,,,,,,,,,,,07,,276,,,1,2016,,372.41231,1405.20667,,,"ПАТ ""КЛАСИКБАНК""",,,,,,,,,,,18006.97028,,17779.75817,62.13726,418.39239,62.13726,227.21211,142.44311,227.21211,142.44311,,,,,,,,,,,306704,,,,,19784.58926,204.58037,,,,,103
1773,,,,,,,,,,,,,,,,,07,,317,,,1,2016,3684434.2947,38255.4827,128425.57782,,,"ПАТ КБ""ФІНАНСОВА ІНІЦІАТИВА",10058.77143,,,,,,,,10105.64929,10105.64929,1921741.85866,,516301.97743,86640.89964,468943.53319,77923.35362,1405439.88123,998165.76588,457928.50101,326363.83967,,,,,,,,,,9708783.4253,380054,,,223968.65063,,15725773.71053,1382684.60597,,,,,104
1774,,,,,,,,,,,,,,,,,07,,318,,,1,2016,14963.3899,8679.40813,8732.65633,,,"ПАТ КБ ""ЄВРОБАНК""",22751.94561,,,22751.94561,,,,,0.0953,0.08773999999999998,782244.44406,,333891.87262,30648.32403,176706.01595,25535.99232,448352.57144,130303.49091,167851.20122,21974.80854,,,,,,,,,,,380355,,,1239.46162,64055.04918,902666.45013,199934.56225,,,,,105
1775,,,,,,,,,,,,,,,,,07,,513,,,1,2016,,4781.40054,5216.58051,,,"ПАТ ""БАНК ""ЮНІСОН""",673.53261,,,673.53261,,,,,9941.7636,9941.7636,143134.50693,,51060.68112,26844.26476,21424.36849,14235.02855,92073.82581000001,17908.24252,2396.96426,367.48215,,,,,,,,,,,380902,,,16.25099,124653.0012,288417.03638,180392.61502,,,,,106
1776,,,,,,,,,,,,,,,,,07,,594,,,1,2016,,664.84587,12.46819,,,"ПАТ ""Держзембанк""",,,,,,,,,,,0.049,,0.049,,0.049,,,,,,,,,,,,,,,,380968,,,,10072.52637,10749.88943,,,,,,107
1777,,,,,,,,,,,,,,,,,07,,433,,,1,2016,,523.16673,76.82999,,,"ПУАТ ""СМАРТБАНК"" лік. 21.07.2016",,,,,,,,,,,59071.29755,,59047.11707,2416.75472,59047.11707,2416.75472,24.18048,0.02833,24.18048,0.02833,,,,,,,,,,,380786,,,,,59671.29427,2416.79548,,,,,108
1778,,,,,,,,,,,,,,,,,07,,22,,,1,2016,,,,,,"ПУАТ ""ФІДОБАНК"" лік. 18.07.2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"інформація відсутня, на дату надання показників банк ліквідовано",300175,,,,,,,,,,,109
1779,,,,,,,,,,,,,,,,,07,,533,,,1,2016,,,,,,"ПАТ ""МИХАЙЛІВСЬКИЙ"" лік 12.07.2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"інформація відсутня, на дату надання показників банк ліквідовано",380935,,,,,,,,,,,110
1780,,,,,,,,,,,,,,,,,04,,  2,,,1,2016,51518532.05207,199304.38934,1720108.34501,,,"АТ ""Укрексімбанк""",,,,,,,,,5459706.59923,5370366.88723,81690224.71876,,55923073.37529,41915828.04333,47569973.41101,38018665.24502,25767151.34347,18272401.0808,7653611.42344,4346882.55419,,,,,,,,,,2017286.97299,322313,,,27839.87954,9976387.78876,152609390.7457,128097831.4003,,,,,1
1781,,,,,,,,,,,,,,,,,04,,  6,,,1,2016,33164069.39764,369447.47972,765831.21738,,,"АТ ""ОЩАДБАНК""",26.36414,,,,,,,,9120377.91842,9101038.33478,111600170.22315,,57168233.31605,30760517.78253,42411507.80355,26141398.88625,54431936.9071,21375413.61585,12557649.81008,1335112.8739,,,,,,,,,,9023500,300465,,,981673.3732,2653835.08082,167678931.05447,98148295.61233,,,,,2
1782,,,,,,,,,,,,,,,,,04,,274,,,1,2016,102584.90235,131400.15326,313159.44417,,,"АБ ""УКРГАЗБАНК""",,,,,,,,,2304227.845,1903204.84028,39084740.75785,,26969592.5299,6796937.64505,13032026.02846,3126735.7154,12115148.22795,6518097.45438,2827652.04789,812435.90585,,,,,,,,,,2670589.2371,320478,,,231.4632,,44606933.80293,15384526.67283,,,,,3
1783,,,,,,,,,,,,,,,,,04,,313,,,1,2016,,537.12997,83.19466,,,Укр.банк реконстр.та розв.,,,,,,,,,,,219.04488,,218.8166,,218.8166,,0.22828,,0.22828,,,,,,,,,,,,380883,,,1314.29227,56851.71197999999,59005.37375999999,,,,,,4
1784,,,,,,,,,,,,,,,,,04,,593,,,1,2016,,5468.20068,195.92494,,,"ПАТ ""РОЗРАХУНКОВИЙ ЦЕНТР""",7255.49406,,,,,,,77.88472,89862.71869,,50278.05154,,50278.05154,1.90953,50278.05154,1.90953,,,,,,,,,,,,,,,344443,,,,,153138.27463,1.90953,,,,,5
1785,,,,,,,,,,,,,,,,,04,,594,,,1,2016,,576.25867,10.61829,,,"ПАТ ""Держзембанк""",,,,,,,,316.166,,,0.049,,0.049,,0.049,,,,,,,,,,,,,,,,380968,,,,10074.62255,10977.71451,,,,,,6
1786,,,,,,,,,,,,,,,,,04,,  3,,,1,2016,12604.69077,106905.30397,27654.29738,,,"ПАТ ""Промінвестбанк""",374008.9072,,,371234.95007,,,,,9475254.45833,9475254.45833,12098671.27547,,4794342.71014,2348726.95144,3369414.16369,1683491.51698,7304328.56533,4220894.93732,4082715.40864,2183950.06169,,,,,,,,,,467643.7703,300012,,,3621257.25016,7753521.04353,33937520.99711001,27805047.53698,,,,,7
1787,,,,,,,,,,,,,,,,,04,,  5,,,1,2016,,133120.44765,369403.64268,,,"ПАТ ""УКРСОЦБАНК""",24577.97913,,,,,,,,10154914.92519,10104544.35884,24879895.88731,,10958563.94502,3802916.54108,7190182.34589,1830159.70245,13921331.94229,8170547.719620001,3294589.56041,1503782.60726,,,,,,,,,,,300023,,,7864.66227,2629551.23647,38207168.07509,24887451.07595,7839.29439,,,,8
1788,,,,,,,,,,,,,,,,,04,, 36,,,1,2016,,252939.74407,1451300.79583,,,"АТ ""Райффайзен Банк Аваль""",,,,,,,,,3813640.07055,3657971.97756,37741386.56424,,21461757.38658,3819982.45691,16532925.18062,3533765.02861,16279629.17766,7657070.99858,8589943.25425,3296737.18437,,,,,,,,,,,300335,,,38902.61055,2333927.42655,45632097.21179,17811007.21802,,,,,9
1789,,,,,,,,,,,,,,,,,04,, 42,,,1,2016,,124286.7106,38649.80418,,,"ПАТ ""ВТБ БАНК""",162480.93411,,,162480.93411,,,,,7303691.79261,6474045.37543,9503774.98319,,4794291.80783,1250871.25273,3317050.48512,610997.67863,4709483.175360001,2997030.32461,552013.98462,234022.91784,,,,,,,,,,,321767,,,489077.94621,,17634748.5517,11374671.38825,12786.3808,,,,10
1790,,,,,,,,,,,,,,,,,04,, 43,,,1,2016,,2284.53517,160.38389,,,"ПАТ ""НЕОС БАНК""",,,,,,,,,83771.71745,,85768.25227999999,,75877.95936,11519.43511,38302.81068,1944.28643,9890.29292,5971.75899,9863.47524,5971.75899,,,,,,,,,,,320940,,,8.77417,,171993.66296,17491.69304,,,,,11
1791,,,,,,,,,,,,,,,,,04,, 88,,,1,2016,,68756.54409,62220.93369,,,"ПАТ ""КРЕДОБАНК""",,,,,,,,,1587433.55289,1587432.55283,6041477.94131,,3009466.06543,929555.84107,2199795.41594,631583.79001,3032011.87588,1247286.74566,787028.84312,254631.20809,,,,,,,,,,,325365,,,97.48825,566441.41581,8326427.87604,4350050.69361,,,,,12
1792,,,,,,,,,,,,,,,,,04,, 97,,,1,2016,151.77262,468.77326,14617.4748,,,"ПАТ ""ВіЕс Банк""",,,,,40937.836,,,49440.963,1639320.49469,1639300.23382,889732.27512,,420111.72641,55244.1712,285320.60125,41617.17679,469620.54871,271582.43878,106952.59355,52880.32254,,,,,,,,,,,325213,,,4066.23356,261821.28769,2900557.11074,2229028.96763,,,,,13
1793,,,,,,,,,,,,,,,,,04,,105,,,1,2016,,19396.03332,34.87469,,,"ПАТ ""МАРФІН БАНК""",,,,,3548,,,,,,2620131.7748,,1383107.78674,452803.78381,1004676.24913,276445.24193,1237023.98806,897380.11128,515677.1881,345895.81728,,,,,,,,,,,328168,,,,,2643110.68281,1350183.89509,,,,,14
1794,,,,,,,,,,,,,,,,,04,,136,,,1,2016,10435.41332,135048.15629,408572.37943,,,"АТ ""УкрСиббанк""",,,,,,,,,23911.58534,3899.9783,31038889.40126,,20015659.6241,6044089.95994,15557209.34627,5601230.09198,11023229.77716,6642950.80501,7439509.1744,4410688.05589,,,,,,,,,,,351005,,,66395.86652,5006373.00876,36689625.81092,17895735.25206,,,,,15
1795,,,,,,,,,,,,,,,,,04,,142,,,1,2016,863.29385,11208.44394,52779.05016,,,"ПАТ ""Ідея Банк""",198788.43432,,,66876.21465000001,113.09455,,,,,,2157074.5601,,466421.13732,51450.62619,100289.75359,19076.99374,1690653.42278,216157.03806,169279.61683,29144.31315,,,,,,,,,,,336310,,,8.11312,160752.19931,2581587.18935,499354.94056,,,,,16
1796,,,,,,,,,,,,,,,,,04,,153,,,1,2016,,67333.98676,121406.1248,,,"ПАТКБ ""ПРАВЕКС-БАНК""",48629.35547,,,48628.29971,13901.03227,,,,8.26247,8.26247,3158196.25491,,1405182.91896,421195.16246,998322.57624,295578.99851,1753013.33595,985681.89467,973783.55771,452634.23507,,,,,,,,,,,380838,,,11289.53489,,3420764.551569999,1477338.63813,,,,,17
1797,,,,,,,,,,,,,,,,,04,,171,,,1,2016,7873.2324,83303.21225,66502.34039,,,"ПАТ ""КРЕДІ АГРІКОЛЬ БАНК""",101.618,,,,29433.47364,,,34500.76007,543544.38902,543461.30566,23173727.60468,,17363270.82866,5885534.9523,9409128.5758,3916507.75654,5810456.77602,3896144.6669,1417762.79984,536997.7248,,,,,,,,,,,300614,,,135058.00178,1324197.50218,25398242.13441,11812945.27206,,,,,18
1798,,,,,,,,,,,,,,,,,04,,242,,,1,2016,938.30607,25400.56009,414096.78777,,,"ПАТ ""УНІВЕРСАЛ БАНК""",,,,,,,,1.48924,1714345.57284,1714342.61838,3100433.05578,,843288.44054,134698.05893,471181.19343,48744.37788,2257144.61524,1633365.45178,464070.59398,288944.7595,,,,,,,,,,,322001,,,105.90476,,5255321.676550001,3784875.38503,,,,,19
1799,,,,,,,,,,,,,,,,,04,,251,,,1,2016,4666.84577,12727.6441,74959.90073,,,"АТ ""ПІРЕУС БАНК МКБ""",,,,,,,,,1337242.8303,1337242.8303,1359149.21695,,424494.41262,102488.91374,289548.46907,79110.80513,934654.80433,624173.49997,364351.29416,261275.58705,,,,,,,,,,,300658,,,7733.9985,,2796480.43635,2134647.7907,,,,,20
1800,,,,,,,,,,,,,,,,,04,,272,,,1,2016,4843772.47552,192861.89011,101120.65705,,,"ПАТ ""АЛЬФА-БАНК""",2718150.10493,,,2700634.01341,,,,,2517377.49903,2466111.47108,25519957.37797,,12134018.44027,6140048.246929999,6024393.24851,2296978.60352,13385938.9377,7623230.711379999,1614848.97738,712092.8999,,,,,,,,,,,300346,,,11768.2964,1310898.72571,37215907.02672,25092459.67989,,,,,21
1801,,,,,,,,,,,,,,,,,04,,295,,,1,2016,,47299.6419,53693.59122,,,"ПАТ ""ІНГ Банк Україна""",,,,,31441.15259,,,56985.713,10926680.9399,10925960.25007,3399678.85798,,3386109.85703,1195812.43519,2301118.15475,684466.61416,13569.00095,12337.8615,13569.00095,12337.8615,,,,,,,,,,,300539,,,9420.21746,,14525200.11405,12209379.9999,,,,,22
1802,,,,,,,,,,,,,,,,,04,,296,,,1,2016,456.21388,157635.65034,221632.43955,,,"АТ ""ОТП БАНК""",0,,,0,0,,,0,129.93083,117.08381,19392682.66219,,10017023.10123,3272575.47198,8509934.67001,3069028.38135,9375659.56096,6480002.58727,3489859.5411,2353951.98235,,,,,,,,,,0,300528,,,120819.99517,788953.37384,20683092.2687,10896474.8769,782.0029,,,,23
1803,,,,,,,,,,,,,,,,,04,,297,,,1,2016,,13182.10424,770260.50471,,,"ПАТ ""СІТІБАНК""",,,,,6106.1962,,,93406.99954,72442.65411,1.80451,14091591.66742,,14083509.12359,5241605.13309,13100331.75041,4258427.75991,8082.54383,3.83459,8082.54383,3.83459,,,,,,,,,,,300584,,,1109.69165,,15048099.81787,5264164.29999,,,,,24
1804,,,,,,,,,,,,,,,,,04,,298,,,1,2016,403041.94647,16050.30463,26437.21994,,,"АТ ""ПРОКРЕДИТ БАНК""",,,,,,,,17507.59506,,,7494853.0259,,3575377.39842,983009.83615,2229807.47013,504912.53794,3919475.62748,2251471.15785,1211800.55368,803082.60657,,,,,,,,,,,320984,,,,270496.6311,8228386.7231,3623755.71668,,,,,25
1805,,,,,,,,,,,,,,,,,04,,299,,,1,2016,,14108.36617,255196.44732,,,"ПАТ ""СБЕРБАНК""",,,,,13687.88444,,,,33747653.97847,33739998.10213,20004906.87874,,9127404.418,2198062.00948,6036336.68383,1874510.95485,10877502.46074,9300211.36544,2800037.89564,1964047.88047,,,,,,,,,,,320627,,,17158.44895,,54052712.00408999,45311892.59801999,,,,,26
1806,,,,,,,,,,,,,,,,,04,,321,,,1,2016,,7438.98668,83265.55576,,,"АТ ""БМ БАНК""",,,,,,,,,888147.9482300001,888147.94817,862830.5846299999,,340626.36928,56020.16427,86906.0384,9944.82158,522204.21535,318339.36175,52884.13035,32442.71868,,,,,,,,,,,380913,,,395.80109,738022.4656,2580101.34199,2000648.33157,,,,,27
1807,,,,,,,,,,,,,,,,,04,,325,,,1,2016,,11956.7346,15595.93188,,,"ПАТ ""БАНК ФОРВАРД""",101.92894,,,,,,,,466897.90948,428051.25349,853198.6229099999,,36813.07507,5907.3983,19961.21834,3535.66838,816385.5478399999,138761.62832,56163.66785,6434.9281,,,,,,,,,,,380418,,,,,1351247.16781,572799.5380599999,3496.04,,,,28
1808,,,,,,,,,,,,,,,,,04,,329,,,1,2016,,6988.17859,675376.85413,,,"ПАТ ""КРЕДИТ ЄВРОПА БАНК""",,,,,18165.889,,,,792257.91043,752237.69185,177499.37219,,158175.63139,30881.3971,119024.36076,30881.3971,19323.7408,6054.21432,4714.01729,2441.70075,,,,,,,,,,,380366,,,4799.10748,,1675089.27782,1464473.03488,1.966,,,,29
1809,,,,,,,,,,,,,,,,,04,,407,,,1,2016,,15672.60438,33.02895,,,"ПАТ ""Дойче Банк ДБУ""",,,,,29.85819,,,7322.297,,,1339213.01463,,1339213.01463,144645.92389,633240.74954,144645.92389,,,,,,,,,,,,,,,380731,,,2299.70885,,1364570.512,161173.79544,,,,,30
1810,,,,,,,,,,,,,,,,,04,,455,,,1,2016,,3061.98931,78399.34592,,,"ПАТ""СЕБ КОРПОРАТИВНИЙ БАНК""",,,,,332.14668,,,3905.85267,85656.21291,85656.21291,734972.60037,,732534.85141,222614.26172,601072.54887,222614.26172,2437.74896,,2437.74896,,,,,,,,,,,,380797,,,,,907972.02151,311158.64655,1643.87365,,,,31
1811,,,,,,,,,,,,,,,,,04,, 22,,,1,2016,221665.65282,26615.62577,133274.64434,,,"ПУАТ ""ФІДОБАНК""",69340.95997,,,69340.95997,,,,,289021.97302,143442.44125,5826181.13411,,3375990.68537,2210711.14577,1057107.43408,161403.84208,2450190.44874,992796.91379,492283.88079,159296.21343,,,,,,,,,,,300175,,,1323.78285,,6573533.900630001,3705534.813810001,6110.12775,,,,32
1812,,,,,,,,,,,,,,,,,04,, 46,,,1,2016,,823168.80486,1249047.46567,,,"ПАТ КБ ""ПРИВАТБАНК""",9885678.56862,,,9883825.24916,882129.8202900001,,,5803.61026,9012865.01045,8537656.23791,188144910.86627,,40457133.80306,23173577.69743,23328418.06843,9297294.27881,147687777.06321,81572232.73716,27976396.02046,7572938.063440001,,,,,,,,,,26411244.73267,305299,,,722900.66718,11548915.88689,248686665.43316,133947007.61105,,,,,33
1813,,,,,,,,,,,,,,,,,04,,106,,,1,2016,2499532.39456,88520.8338,16798.08358,,,"Акціонерний банк""Південний""",,,,,48331.07598,,,,3668929.59756,3580685.83357,10519239.33259,,4686107.3479,1264951.12534,2775931.65439,810815.01503,5833131.98469,3930950.65987,1974917.0842,1430544.20976,,,,,,,,,,510346.0413,328209,,,2073.0501,764719.61831,18118490.02778,12024062.13529,,,,,34
1814,,,,,,,,,,,,,,,,,04,,115,,,1,2016,5186191.70273,197975.48903,77634.8316,,,"ПАT ""ПУМБ""",234450.41395,,,234450.41395,,,,,256570.51183,102481.11097,29038146.64913,,14543489.80412,6856357.76154,10369460.44509,5008261.44975,14494656.84501,8636864.67037,3422053.46281,2413442.29566,,,,,,,,,,485410.1185,334851,,,15402.24717,491724.33703,35988981.01046001,21074822.77692,5474.70949,,,,35
1815,,,,,,,,,,,,,,,,,04,,126,,,1,2016,1923437.11129,19171.48687,2109.51229,,,"ПАТ ""МЕГАБАНК"", Харків",2316.4861,,,0,1277.63808,,,839.642,40785.86978,37754.91982,6375262.68666,,4330710.31922,1744831.98754,2479973.34859,810915.29804,2044552.36744,1045927.27694,164785.40026,26582.97589,,,,,,,,,,0,351629,,,730.85354,554490.73674,8920422.02335,5315177.39045,0,,,,36
1816,,,,,,,,,,,,,,,,,04,,232,,,1,2016,,55399.45512,212228.6765,,,"ПАТ ""ДІАМАНТБАНК""",231428.35846,,,223955.3064,19490.99179,,,,1113744.33272,462999.24231,4868622.59727,,2785029.53784,1059734.08973,1143210.42736,188524.19795,2083593.05943,1098054.39186,260336.69312,121184.31421,,,,,,,,,,,320854,,,3127.39117,834846.98048,7338888.78351,3682901.805240001,,,,,37
1817,,,,,,,,,,,,,,,,,04,,270,,,1,2016,,44213.692,7250.76247,,,"ПАТ ""БАНК КРЕДИТ ДНІПРО""",200218.53738,,,200163.5973,,,,,44.05011,44.05011,6567158.14497,,2564216.64567,1099560.46246,2149977.21299,919202.92778,4002941.4993,2445116.24445,696161.41002,341545.40241,,,,,,,,,,357000,305749,,,1185.04585,,7177070.23278,3752463.21143,,,,,38
1818,,,,,,,,,,,,,,,,,04,,305,,,1,2016,51576.2628,19478.50306,6440.41495,,,"ПАТ ""БАНК ВОСТОК""",,,,,2159.55519,,,2000.00024,1633082.29807,1633075.23272,4858794.66302,,2603296.97811,549431.43133,2398586.77643,488654.98939,2255497.68491,1759204.82086,1238812.91555,996111.98304,,,,,,,,,,,307123,,,,84992.25326,6658523.95059,4044228.113599999,,,,,39
1819,,,,,,,,,,,,,,,,,04,,316,,,1,2016,110740.83669,52230.71852,7638.5225,,,"ПАТ ""ПтБ""",64804.04962,,,64804.04962,,,,,144032.11972,60.44651,6486135.774590001,,1224512.24142,329943.73421,702244.58943,275249.85733,5261623.533170001,1735674.7994,339504.66429,99527.56815,,,,,,,,,,493840.90855,380388,,,565.81876,,7360589.40015,2243859.6199,600.6512,,,,40
1820,,,,,,,,,,,,,,,,,04,, 29,,,1,2016,,367.70573,1323.08543,,,"ПАТ ""БАНК АЛЬЯНС""",,,,,,,,,,,31460.76363,,31334.18624,8826.76692,31334.18624,8826.76692,126.57739,105.29184,126.57739,105.29184,,,,,,,,,,,300119,,,,56093.98908,89245.54387,8943.56843,,,,,41
1821,,,,,,,,,,,,,,,,,04,, 48,,,1,2016,0,2884.42682,26204.7903,,,"АКБ ""НОВИЙ""",,,,,0,,,0,0,0,1733043.23455,,1561409.90644,929173.7811,853790.69474,477182.48379,171633.32811,25254.07295,22448.93625,2769.34003,,,,,,,,,,,305062,,,17.74444,129545.14,1891695.33611,1020670.60494,,,,,42
1822,,,,,,,,,,,,,,,,,04,, 49,,,1,2016,,1111.12366,8504.71137,,,Полікомбанк,,,,,13270.15906,,,,,,374560.07016,,176286.84103,9297.20879,84437.75436,7486.21726,198273.22913,96774.16973,49328.42463,12862.39278,,,,,,,,,,,353100,,,,11355.77421,408801.8384599999,106698.36657,,,,,43
1823,,,,,,,,,,,,,,,,,04,, 62,,,1,2016,3962.6898,13465.3898,39800.40268,,,"АТ ""ТАСКОМБАНК""",520773.04954,,,503355.06529,,,,0,45988.19397,5563.95177,3326153.19733,,1932248.78229,489645.8924,990346.63099,125595.12364,1393904.41504,656711.29084,98604.3574,32125.73909,,,,,,,,,,,339500,,,479.80893,319301.03824,4269923.770289999,1931028.60751,,,,,44
1824,,,,,,,,,,,,,,,,,04,, 72,,,1,2016,,153.50464,22925.98549,,,"ПУБЛІЧНЕ АТ""БАНК ФАМІЛЬНИЙ""",,,,,,,,,500,,50817.08437,,45902.09793,34772.53604,27533.89201,16404.33012,4914.986440000001,4237.54377,3799.52141,3122.07874,,,,,,,,,,,334840,,,,107115.32578,181511.90028,146145.1277,,,,,45
