, Інший додатковий капітал, Емісійні різниці, Резерви переоцінки, Статутний капітал, Усього власного капіталу,MONTH,NKB,NKB_Банки з державною часткою,NRB_Банки з державною часткою,QUARTER,YEAR,Інший додатковий капітал,Банк,Банк   ,Емісійні різниці,Емісійні різниці ,МФО,Назва банку,Незареєстрований статутний капітал,Незареєстровані внески до статутного капіталу,Нерозподілений прибуток (непокритий збиток),Резерви переоцінки,Резервні та інші фонди банку,Статутний капітал,Статутний капітал* ,Статутний капітал ,Статутний капітал *,Усього власного капіталу,Усього власного капіталу ,Усього зобов'язань та власного капіталу,№ з/гр,№ з/п,№ п/п,№п/п
2248,,,,,,01,,,,3,2013,,,,,0,,КОМЕРЦІЙНИЙ ІНДУСТРІАЛЬНИЙ БАНК,,0,12163.08446,5834.47548,3266.74828,,,101276.684,,,122540.99222,215601.67407,104,164,,
2249,,,,,,01,,,,3,2013,,,,,609,,ПРОМИСЛОВО-ФІНАНСОВИЙ БАНК,,0,7034.08241,1344.04379,13882.82989,,,106000,,,128869.95609,210076.47833,105,165,,
2250,,,,,,01,,,,3,2013,,,,,6.88495,,ГРІН БАНК,,0,242.551659999997,0,11901.00139,,,76650,,,88800.438,200529.69165,106,166,,
2251,,,,,,01,,,,3,2013,,,,,0,,БАНК НАРОДНИЙ КАПІТАЛ,,0,417.254219999999,0,3190.82512,,,80055.59,,,83663.66934,192334.25573,107,167,,
2252,,,,,,01,,,,3,2013,,,,,5535.06579,,ПРОФІН БАНК,,0,-51049.7333,6867.04215,49636.26833,,,121442.09,,,132430.73297,180765.12263,108,168,,
2253,,,,,,01,,,,3,2013,,,,,0,,БАНК ФАМІЛЬНИЙ,,0,27.3859200000006,14299.49397,3517.70801,,,66600.05496,,,84444.64286,170635.95477,109,169,,
2254,,,,,,01,,,,3,2013,,,,,0,,УКРАЇНСЬКИЙ БАНК РЕКОНСТР.ТА РОЗВ.,,0,-39240.56824,0,3980.71961,,,117999.5,,,82739.65137,167541.21,110,170,,
2255,,,,,,01,,,,3,2013,,,,,0,,СХІДНО-ПРОМИСЛ. КОМЕРЦ. БАНК,,0,5440.31468,0,4860.5463,,,95544,,,105844.86098,163104.10283,111,171,,
2256,,,,,,01,,,,3,2013,,,,,0,,"""ЦЕНТР""",,0,6777.2591,0,522.02727,,,120000,,,127299.28637,151465.26576,112,172,,
2257,,,,,,01,,,,3,2013,,,,,5247,,БАНК ВЕЛЕС,,0,133.71646,3536.04523,8256.92399,,,105000,,,122173.68568,145779.04347,113,173,,
2258,,,,,,01,,,,3,2013,,,,,0,,БАНК АЛЬЯНС,,0,26.6540399999994,0,7403.10523,,,64778.9,,,72208.65927,136205.43188,114,174,,
2259,,,,,,01,,,,3,2013,,,,,0,,АЛЬПАРІ БАНК,,0,134.71019,0,0,,,122000,,,122134.71019,122170.51923,115,175,,
2260,,,,,,07,,,,3,2013,,,,,19708.978,,ПРИВАТБАНК,,1454523.75,1426490.15137,608701.40758,1326566.56699,,,14897555.475,,,19733546.32894,190924453.93902,1,1,,
2261,,,,,,07,,,,3,2013,,,,,0,,ОЩАДБАНК,,291732,1015783.90106,1066783.46808,157187.31652,,,15537900,,,18069386.68566,95624095.6638,2,2,,
2262,,,,,,07,,,,3,2013,,,,,0,,УКРЕКСІМБАНК,,0,354644.93436,1035897.84164,146232.67673,,,16446817.65882,,,17983593.11155,91626500.48318,3,3,,
2263,,,,,,07,,,,3,2013,,,,,0,,ДЕЛЬТА БАНК,,0,136462.25981,45660.88494,665497.18903,,,2327000,,,3174620.33378,47615665.55215,4,4,,
2264,,,,,,07,,,,3,2013,,,,,3033306.41984,,РАЙФФАЙЗЕН БАНК АВАЛЬ,,0,-308375.72201,1029491.19891,280317.65755,,,3002774.908,,,7037514.46229,44929441.6331,5,5,,
2265,,,,,,07,,,,3,2013,,,,,1654428.91271,,УКРСОЦБАНК,,0,-27318.00035,2084353.17602,2171942.4685,,,1814515.1669,,,7697921.72378,38344796.9319,6,6,,
2266,,,,,,07,,,,3,2013,,,,,18861.22881,,ПРОМІНВЕСТБАНК,,2867600.47,-5018883.83553,2089967.72823,0,,,5280919.31,,,5238464.90151,37337175.09939,7,7,,
2267,,,,,,07,,,,3,2013,,,,,270558,,СБЕРБАНК РОСІЇ,,0,-1212841.14912,159528.04858,768861.96664,,,3392460.5,,,3378567.3661,32721834.99536,8,8,,
2268,,,,,,07,,,,3,2013,,,,,101659.63403,,ПЕРШИЙ УКР.МІЖНАРОДНИЙ БАНК,,0,-378787.19846,703699.08932,663481.09504,,,3294492.4,,,4384545.01993,32442086.39099,9,9,,
2269,,,,,,07,,,,3,2013,,,,,6.46353,,АЛЬФА-БАНК,,0,-907884.93734,171657.7299,280934.46662,,,4639120.959,,,4183834.68171,29633590.32376,10,10,,
2270,,,,,,07,,,,3,2013,,,,,0,,ВТБ БАНК,,0,-1942844.19211,151984.86344,15791.05491,,,5415784.405,,,3640716.13124,29522755.43929,11,11,,
2271,,,,,,07,,,,3,2013,,,,,638909.57829,,"""НАДРА""",,0,-688210.64561,189622.09672,100.05398,,,3890362.66,,,4030783.74338,27859611.14459,12,12,,
2272,,,,,,07,,,,3,2013,,,,,811259.8416,,УКРСИББАНК,,0,18553.42136,7691.96679,33009.48551,,,1774333.04,,,2644847.75526,27374584.74052,13,13,,
2273,,,,,,07,,,,3,2013,,,,,0,,БАНК ФІНАНСИ ТА КРЕДИТ,,0,-247950.72805,33745.14829,0,,,2300000,,,2085794.42024,23613922.44834,14,14,,
2274,,,,,,07,,,,3,2013,,,,,135941.77628,,УКРГАЗБАНК ,,0,-6083988.81926,223572.35517,125616.25945,,,10000000,,,4401141.57164,20811879.12543,15,15,,
2275,,,,,,07,,,,3,2013,,,,,2754.16982,,ОТП БАНК,,0,11779.04452,0,358272.81876,,,2868190.52175,,,3240996.55485,19919832.81371,1,16,,
2276,,,,,,07,,,,3,2013,,,,,0,,БРОКБІЗНЕСБАНК,,0,11735.8936000001,336962.109,58711.6851,,,2524140,,,2931549.6877,18055446.32256,2,17,,
2277,,,,,,07,,,,3,2013,,,,,430119.42807,,ВIEЙБI БАНК,,700000.009,-1658985.14851,64506.73987,16128.74352,,,2348619.13305,,,1900388.905,16208905.35851,3,18,,
2278,,,,,,07,,,,3,2013,,,,,0,,КРЕДІ АГРІКОЛЬ БАНК,,0,-10655.01583,-2231.96691,261340.97402,,,1222928.76,,,1471382.75128,12875723.10559,4,19,,
2279,,,,,,07,,,,3,2013,,,,,335564.02,,"""ПІВДЕННИЙ""",,0,112328.1901,128419.31541,130516.09489,,,956894,,,1663721.6204,10992088.10586,5,20,,
2280,,,,,,07,,,,3,2013,,,,,0,,"""ФІНАНСОВА ІНІЦІАТИВА""",,0,382.78137,0,58960.54449,,,1850000,,,1909343.32586,10463105.24746,6,21,,
2281,,,,,,07,,,,3,2013,,,,,0,,БАНК ФОРУМ,,0,-4707452.63046,102339.53708,38637.5393,,,5934618.92,,,1368143.36592,10321129.43131,7,22,,
2282,,,,,,07,,,,3,2013,,,,,0,,IМЕКСБАНК,,0,6400.95655,3794.88199,88347.49056,,,1290000,,,1388543.3291,10024057.59599,8,23,,
2283,,,,,,07,,,,3,2013,,,,,0,,IHГ БАНК УКРАЇНА,,0,545778.01579,0,394955.38152,,,731298.045,,,1672031.44231,9691199.38428,9,24,,
2284,,,,,,07,,,,3,2013,,,,,535523.976,,РОДОВІД БАНК,,0,-9897262.36982,124297.51749,573038.31859,,,12359298.9996,,,3694896.44186,8967983.06309,10,25,,
2285,,,,,,07,,,,3,2013,,,,,0,,"""ХРЕЩАТИК""",,0,-205799.10222,25972.59817,51655.40444,,,828828,,,700656.90039,8355281.5392,11,26,,
2286,,,,,,07,,,,3,2013,,,,,887485.30841,,УНІВЕРСАЛ БАНК,,0,-1457175.4945,-5272.91402,27985.60491,,,1162671.97,,,615694.4748,7569492.41022,12,27,,
2287,,,,,,07,,,,3,2013,,,,,0,,БАНК КРЕДИТ ДНІПРО,,0,805.77508,90873.45049,189967.64867,,,315000,,,596646.87424,7080354.4608,13,28,,
2288,,,,,,07,,,,3,2013,,,,,200462.08716,,КРЕДИТПРОМБАНК,,0,-1259361.65126,-31665.49109,0,,,2635938.34,,,1545373.28481,6675769.13156,14,29,,
2289,,,,,,07,,,,3,2013,,,,,0,,БАНК КИЇВСЬКА РУСЬ ,,69000,-110718.37742,83990.45107,44054.75636,,,416080,,,502406.83001,6657877.00611,15,30,,
2290,,,,,,07,,,,3,2013,,,,,0,,БАНК 3/4,,0,176563.90419,5397.9477,88163.58169,,,350000,,,620125.43358,6447363.86528,16,31,,
2291,,,,,,07,,,,3,2013,,,,,1130000,,ФІДОКОМБАНК,,0,-1117176.38653,3309.60023,3528.68526,,,1380500,,,1400161.89896,6329679.99506,17,32,,
2292,,,,,,07,,,,3,2013,,,,,3.275,,БТА БАНК  ,,0,24260.11744,29234.88217,0,,,1500000,,,1553498.27461,5701613.83472,18,33,,
2293,,,,,,07,,,,3,2013,,,,,2018.18022,,УНIКРЕДИТ БАНК,,0,222409.62279,32.04187,160278.64635,,,653507.67,,,1038246.16123,5217412.59511,19,34,,
2294,,,,,,07,,,,3,2013,,,,,1521216.0085,,ПРАВЕКС-БАНК,,0,-1669426.25322,236493.25709,1332.10769,,,949170,,,1038785.12006,4992422.78635,20,35,,
2295,,,,,,07,,,,3,2013,,,,,0,,ЗЛАТОБАНК,,100000,3368.32938,0,3617.38204,,,352500,,,459485.71142,6877634.99312,1,36,,
2296,,,,,,07,,,,3,2013,,,,,0,,ПІВДЕНКОМБАНК ,,0,3718.94474000001,8434.4231,71951.20418,,,300000,,,384104.57202,6492319.94086,2,37,,
2297,,,,,,07,,,,3,2013,,,,,1.86726,,ФІДОБАНК,,520000,-323987.8671,278319.60399,4859.69034,,,675688.819,,,1154882.11349,6477205.42026,3,38,,
2298,,,,,,07,,,,3,2013,,,,,253090.78194,,СІТІБАНК ,,0,704561.37827,29424.64662,119333.68255,,,66500,,,1172910.48938,6154652.93774,4,39,,
2299,,,,,,07,,,,3,2013,,,,,11.77563,,УКРІНБАНК,,0,2065.19413999998,240129.82159,30281.03278,,,305000,,,577487.82414,5615173.83749,5,40,,
2300,,,,,,07,,,,3,2013,,,,,138.44,,МЕГАБАНК,,0,5505.34632999997,50989.92504,105321.44614,,,500000,,,661955.15751,5101959.07782,6,41,,
2301,,,,,,07,,,,3,2013,,,,,11436.42887,,УКРБІЗНЕСБАНК ,,0,20932.42576,47574.09786,82459.12123,,,284160,,,446562.07372,4874817.09521,7,42,,
2302,,,,,,07,,,,3,2013,,,,,0,,ВСЕУКРАЇНСЬКИЙ БАНК РОЗВИТКУ,,412000,61964.9189,0,2726.5655,,,310000,,,786691.4844,4846731.82882,8,43,,
2303,,,,,,07,,,,3,2013,,,,,0,,"""СОЮЗ""",,0,1774.29589999997,-2089.98667,7171.13554,,,336000,,,342855.44477,4823235.58373,9,44,,
2304,,,,,,07,,,,3,2013,,,,,0,,ДІВІ БАНК,,0,7437.83711,0,234.79935,,,590000,,,597672.63646,4815945.94591,10,45,,
2305,,,,,,07,,,,3,2013,,,,,0,,ТЕРРА БАНК,,0,2389.41384,2303.05447,7724.09638,,,557141,,,569557.56469,4722948.48195,11,46,,
2306,,,,,,07,,,,3,2013,,,,,0,,ПЛАТИНУМ БАНК,,0,12112.95582,0,9092.16107,,,380567.201,,,401772.31789,4446237.46932,12,47,,
2307,,,,,,07,,,,3,2013,,,,,12.19,,АКТАБАНК ,,0,141.18245,0,17746.32157,,,400000,,,417899.69402,4377800.36728,13,48,,
2308,,,,,,07,,,,3,2013,,,,,38.05317,,КРЕДOБАНК,,0,-1548257.0208,161179.58238,40175.66687,,,1918969.46916,,,572105.75078,4160028.99677,14,49,,
2309,,,,,,07,,,,3,2013,,,,,0,,АВАНТ-БАНК,,0,1374.18866000001,1678.43329,1099.82078,,,320000,,,324152.44273,3636167.72903,15,50,,
2310,,,,,,07,,,,3,2013,,,,,0,,МІСЬКИЙ КОМЕРЦІЙНИЙ БАНК ,,0,23437.72074,6812.11096,7200.7695,,,195890,,,233340.6012,3556719.41473,16,51,,
2311,,,,,,07,,,,3,2013,,,,,9539.7816,,УКРАЇНСЬКИЙ ПРОФЕСІЙНИЙ БАНК,,0,67207.09971,5612.90202,46651.94564,,,500000,,,629011.72897,3515758.69626,17,52,,
2312,,,,,,07,,,,3,2013,,,,,0,,ДІАМАНТБАНК,,0,650.80204000001,0,64627.48736,,,210000,,,275278.2894,3496825.68515,18,53,,
2313,,,,,,07,,,,3,2013,,,,,0,,"""КЛІРИНГОВИЙ ДІМ""",,0,35880.54952,50428.44781,83345.82504,,,439692.5,,,609347.32237,3447498.58678,19,54,,
2314,,,,,,07,,,,3,2013,,,,,8021.50405,,IНДУСТРІАЛБАНК,,0,52429.05821,4129.12049,138889.7472,,,607798.0545,,,811267.48445,3292259.62882,20,55,,
2315,,,,,,07,,,,3,2013,,,,,0,,ЄВРОГАЗБАНК ,,0,958.05975,0,9763.29137,,,270000,,,280721.35112,3254898.56061,21,56,,
2316,,,,,,07,,,,3,2013,,,,,0,,ПІРЕУС БАНК МКБ,,0,-1140381.63432,18603.36363,50284.77957,,,1627792.22,,,556298.72888,3067377.70171,22,57,,
2317,,,,,,07,,,,3,2013,,,,,80211.7403,,МАРФІН БАНК ,,0,1288.96924999999,28533.70717,81381.45029,,,435000.05,,,626415.91701,2931684.58436,23,58,,
2318,,,,,,07,,,,3,2013,,,,,0,,ОМЕГА БАНК,,310000,-5611304.47599,61.54373,749.99187,,,5440927.662,,,140434.721609999,1479599.23506,24,59,,
2319,,,,,,07,,,,3,2013,,,,,0,,БАНК РУСКИЙ СТАНДАРТ,,100000,5282.3946,0,0,,,183000,,,288282.3946,3616325.10289,1,60,,
2320,,,,,,07,,,,3,2013,,,,,0,,АКТИВ - БАНК,,0,125466.95345,64.80557,107245.48788,,,312750,,,545527.2469,3180741.43237,2,61,,
2321,,,,,,07,,,,3,2013,,,,,0,,ЕКСПОБАНК,,0,-188550.71448,93453.3763,9185.49477,,,404231.212,,,318319.36859,3074363.80634,3,62,,
2322,,,,,,07,,,,3,2013,,,,,0,,БАНК HАЦІОНАЛЬНІ ІНВЕСТИЦІЇ,,0,3766.54577,-191.03802,52783.25818,,,161000,,,217358.76593,2809618.11825,4,63,,
2323,,,,,,07,,,,3,2013,,,,,11,,ТАСКОМБАНК,,0,88984.79783,24736.91991,3372.75644,,,220000,,,337105.47418,2638319.872,5,64,,
2324,,,,,,07,,,,3,2013,,,,,0,,БМ БАНК,,196729.5,-382661.37265,-1.53622,5383.40697,,,579667.85,,,399117.8481,2618287.46417,6,65,,
2325,,,,,,07,,,,3,2013,,,,,40.6982,,БАНК КІПРУ,,0,-28448.2999400001,11741.84009,52737.5534,,,700643.6,,,736715.39175,2590207.91849,7,66,,
2326,,,,,,07,,,,3,2013,,,,,0,,ФОРТУНА-БАНК,,0,9903.86316000001,158742.99955,43900.703,,,215000,,,427547.56571,2541497.48058,8,67,,
2327,,,,,,07,,,,3,2013,,,,,0,,ЕКСПРЕС-БАНК,,0,74803.27969,40442.50053,82976.06243,,,248767.757,,,446989.59965,2508196.12748,9,68,,
2328,,,,,,07,,,,3,2013,,,,,0,,БАНК ІНВЕСТИЦІЙ ТА ЗАОЩАДЖЕНЬ,,0,994.01778,0,34388.24098,,,250000,,,285382.25876,2416827.76799,10,69,,
2329,,,,,,07,,,,3,2013,,,,,777.80336,,ПРОКРЕДИТ БАНК,,0,-913.461790000001,0,0,,,298333.22448,,,298197.56605,2412564.50082,11,70,,
2330,,,,,,07,,,,3,2013,,,,,17420,,ІДЕЯ БАНК,,47970,2792.67152000003,34307.91452,55543.57579,,,160000,,,318034.16183,2405438.07992,12,71,,
2331,,,,,,07,,,,3,2013,,,,,43.584,,ФІНБАНК,,0,-10770.85334,36996.03089,13770.22573,,,135050,,,175088.98728,2366195.10911,13,72,,
2332,,,,,,07,,,,3,2013,,,,,846.7425,,"""КИЇВ""",,0,-3479061.69303,309280.76391,370413.39793,,,3567544,,,769023.21131,2300098.6901,14,73,,
2333,,,,,,07,,,,3,2013,,,,,42863.64134,,ФОЛЬКСБАНК,,0,-70086.07747,86112.17741,28757.45528,,,420000,,,507647.19656,2264770.83563,15,74,,
2334,,,,,,07,,,,3,2013,,,,,0,,БАНК ПЕРШИЙ,,0,444.82758,18544.41776,15811.4973,,,265000,,,299800.74264,2229873.58733,16,75,,
2335,,,,,,07,,,,3,2013,,,,,32.5,,ЕНЕРГОБАНК,,0,-109748.60431,24555.99817,28208.79236,,,359037.175,,,302085.86122,2183105.75408,17,76,,
2336,,,,,,07,,,,3,2013,,,,,0,,БАНК ВОСТОК,,0,56870.54962,0,2702.69513,,,307350,,,366923.24475,2137851.10864,18,77,,
2337,,,,,,07,,,,3,2013,,,,,393.43215,,БАНК ДЕМАРК,,0,703.898849999998,5871.4682,32851.21381,,,176000,,,215820.01301,2087104.10719,19,78,,
2338,,,,,,07,,,,3,2013,,,,,40.51219,,АКЦЕНТ-БАНК,,0,30496.19863,5110.86959,30601.97139,,,125560,,,191809.5518,2059672.6689,20,79,,
2339,,,,,,07,,,,3,2013,,,,,0,,БАНК КАМБІО,,62960.90104,299.019079999998,32555.49872,695.97429,,,111467.42152,,,207978.81465,1958323.60549,21,80,,
2340,,,,,,07,,,,3,2013,,,,,54132.069,,БАНК НАЦІОНАЛЬНИЙ КРЕДИТ,,0,-112873.83452,0,39232.63205,,,113960.75,,,94451.61653,1885712.44574,22,81,,
2341,,,,,,07,,,,3,2013,,,,,0,,АСТРА БАНК,,0,120027.41214,-173.52864,6810.04954,,,1050000,,,1176663.93304,1850574.6155,23,82,,
2342,,,,,,07,,,,3,2013,,,,,13.40704,,"""АРКАДА""",,0,47483.31085,0,46154.80638,,,220445.042,,,314096.56627,1822151.28807,24,83,,
2343,,,,,,07,,,,3,2013,,,,,0,,ДОЙЧЕ БАНК ДБУ,,0,-9512.8797,4751.93173,3681.73181,,,228666.102,,,227586.88584,1815152.8793,25,84,,
2344,,,,,,07,,,,3,2013,,,,,0,,БАНК МЕРКУРІЙ,,6,5176.67150999999,61941.81177,13224.0792,,,141500,,,221848.56248,1788072.09613,26,85,,
2345,,,,,,07,,,,3,2013,,,,,4160.86042,,ЮНЕКС БАНК,,0,14222.90052,32581.95241,1304.99323,,,292000,,,344270.70658,1786849.96279,27,86,,
2346,,,,,,07,,,,3,2013,,,,,0,,КРЕДИТ ЄВРОПА БАНК ,,0,113336.50085,-5022.04275,569.04603,,,505000,,,613883.50413,1767755.72501,28,87,,
2347,,,,,,07,,,,3,2013,,,,,1048.95,,"""КАПІТАЛ""",,0,-9702.75323,363.33909,6718.33504,,,194078.895,,,192506.7659,1737187.80045,29,88,,
2348,,,,,,07,,,,3,2013,,,,,5.4308,,"""ТК КРЕДИТ""",,0,1157.64981,18.873,17236.89205,,,151828.75,,,170247.59566,1630573.05978,30,89,,
2349,,,,,,07,,,,3,2013,,,,,0,,ЄВРОБАНК,,0,1325.74587,1790.93825,81.87849,,,126670,,,129868.56261,1616291.22921,31,90,,
2350,,,,,,07,,,,3,2013,,,,,0,,ФІНРОСТБАНК,,0,1104.34122,0,11621.75639,,,120000,,,132726.09761,1548668.69384,32,91,,
2351,,,,,,07,,,,3,2013,,,,,1056.3,,МІСТО БАНК,,0,-39228.43086,63596.38553,31056.96976,,,299980,,,356461.22443,1547132.10054,33,92,,
2352,,,,,,07,,,,3,2013,,,,,0,,БАНК ЗОЛОТІ ВОРОТА,,0,-37073.31843,14086.98981,2483.54119,,,169651.3,,,149148.51257,1540231.14727,34,93,,
2353,,,,,,07,,,,3,2013,,,,,14.15,,IНТЕГРАЛ - БАНК,,0,1009.82934000003,0,29678.2828,,,160000,,,190702.26214,1517558.36704,35,94,,
2354,,,,,,07,,,,3,2013,,,,,80000,,РЕАЛ БАНК,,0,1378.50633999999,2108.26645,22676.11519,,,150000,,,256162.88798,1515650.76192,36,95,,
2355,,,,,,07,,,,3,2013,,,,,0,,МІЖНАРОДНИЙ ІНВЕСТИЦІЙНИЙ БАНК,,0,5241.4398,3.6157,1147.98002,,,110079.75,,,116472.78552,1480333.22152,37,96,,
2356,,,,,,07,,,,3,2013,,,,,124.44962,,БАНК ПЕТРОКОММЕРЦ-УКРАЇНА,,0,-212407.23902,3026.71618,42727.20232,,,319474.505,,,152945.6341,1429442.04329,38,97,,
2357,,,,,,07,,,,3,2013,,,,,1525.36079,,АВТОКРАЗБАНК,,16000,-2398.93134,12259.61306,23.27552,,,155000,,,182409.31803,1425572.12651,39,98,,
2358,,,,,,07,,,,3,2013,,,,,0,,"""УКРАЇНСЬКИЙ ФІНАНСОВИЙ СВІТ""",,0,27317.77068,0,62317.37896,,,143000,,,232635.14964,1372412.38638,40,99,,
2359,,,,,,07,,,,3,2013,,,,,0,,"""ГЛОБУС""",,0,56923.54957,0,5555.77752,,,160000,,,222479.32709,1364812.30977,41,100,,
2360,,,,,,07,,,,3,2013,,,,,0,,УКРГАЗПРОМБАНК,,41400,7179.7971,9046.02214,19256.30856,,,82800,,,159682.1278,1269889.89384,42,101,,
2361,,,,,,07,,,,3,2013,,,,,60.31201,,ПОЛТАВА - БАНК,,0,11533.31885,80020.54222,81588.62477,,,70500,,,243702.79785,1265761.06263,43,102,,
2362,,,,,,07,,,,3,2013,,,,,0,,"""ДАНІЕЛЬ""",,0,319.457450000002,0,44067.27073,,,120412,,,164798.72818,1191346.68699,44,103,,
2363,,,,,,07,,,,3,2013,,,,,0,,"""ПОРТО-ФРАНКО""",,0,3582.82723,90.23338,7884.63599,,,120053.56,,,131611.2566,1093977.39078,45,104,,
2364,,,,,,07,,,,3,2013,,,,,0,,"""ПРЕМIУМ""",,0,6218.143,0,7894.98427,,,260000,,,274113.12727,1057903.6794,46,105,,
2365,,,,,,07,,,,3,2013,,,,,0,,"""ФІНАНСОВИЙ ПАРТНЕР""",,0,155.93074,0,0,,,125000,,,125155.93074,1046384.45069,47,106,,
2366,,,,,,07,,,,3,2013,,,,,17924.436,,ПЕРШИЙ ІНВЕСТИЦІЙНИЙ БАНК,,0,2939.67550000001,231.61237,4243.30809,,,230000,,,255339.03196,1024854.89439,48,107,,
2367,,,,,,07,,,,3,2013,,,,,12510.4031,,БАНК МОРСЬКИЙ,,0,-24140.91652,16255.95563,629.32918,,,145962,,,151216.77139,978655.85502,49,108,,
2368,,,,,,07,,,,3,2013,,,,,230.31264,,"""ЛЬВІВ""",,7500,-153656.30465,38136.6035,9936.31654,,,237905.338,,,140052.26603,974648.05631,50,109,,
2369,,,,,,07,,,,3,2013,,,,,0,,РАДИКАЛ БАНК,,0,2541.5955,-513.59887,109.4055,,,120000,,,122137.40213,970890.61407,51,110,,
2370,,,,,,07,,,,3,2013,,,,,0,,КОМІНВЕСТБАНК,,0,185.828869999998,3462.61081,10118.1768,,,115000,,,128766.61648,918942.58411,52,111,,
2371,,,,,,07,,,,3,2013,,,,,0.0005,,ПРОМЕКОНОМБАНК,,0,-11604.45325,996.79463,33.2515,,,122395,,,111820.59338,891830.31165,53,112,,
2372,,,,,,07,,,,3,2013,,,,,0,,АПЕКС-БАНК,,0,5210.95565,-6.219,1132.68111,,,190000,,,196337.41776,833920.53457,54,113,,
2373,,,,,,07,,,,3,2013,,,,,0,,КЛАСИКБАНК,,0,588.26824,12836.28395,4726.55678,,,220000,,,238151.10897,808331.10027,55,114,,
2374,,,,,,07,,,,3,2013,,,,,0,,ЗАХІДІНКОМБАНК,,0,-95722.3404,17609.69967,138097.6719,,,174318.977,,,234304.00817,807912.40025,56,115,,
2375,,,,,,07,,,,3,2013,,,,,1611.7943,,МЕТАБАНК,,0,2261.16194000001,6426.39081,7312.37883,,,107348.65206,,,124960.37794,769540.18481,57,116,,
2376,,,,,,07,,,,3,2013,,,,,0,,УНIКОМБАНК,,0,31891.86084,0,3982.42607,,,460564.375,,,496438.66191,724882.79307,58,117,,
2377,,,,,,07,,,,3,2013,,,,,0,,СЕБ КОРПОРАТИВНИЙ БАНК,,0,17296.59667,-190.64184,700.08552,,,250000,,,267806.04035,721750.81143,59,118,,
2378,,,,,,07,,,,3,2013,,,,,0,,БАНК ГРАНТ,,0,752.51856,35287.977,18626.26416,,,120000,,,174666.75972,720928.87103,60,119,,
2379,,,,,,07,,,,3,2013,,,,,0,,ЄВРОПРОМБАНК,,0,1269.70998,0,6648.74588,,,120000,,,127918.45586,714220.98936,61,120,,
2380,,,,,,07,,,,3,2013,,,,,0,,БАНК КОНТРАКТ,,0,134.985760000003,23698.44367,10990.6307,,,86000,,,120824.06013,712588.39767,62,121,,
2381,,,,,,07,,,,3,2013,,,,,7000,,ЄКАТЕРИНОСЛАВСЬКИЙ КОМЕРЦІЙНИЙ БАНК,,0,15811.77969,14.06055,26477.56653,,,247526.31,,,296829.71677,694774.09541,63,122,,
2382,,,,,,07,,,,3,2013,,,,,0,,АКОРДБАНК,,0,2465.43846999999,-88.1986,1243.64218,,,91753,,,95373.88205,668758.81188,64,123,,
2383,,,,,,07,,,,3,2013,,,,,0,,ЧОРНОМОРСЬКИЙ БАНК РОЗВИТКУ ТА РЕКОНСТР.,,0,545.5481,24295.39522,8869.64047,,,60023,,,93733.58379,644334.84967,65,124,,
2384,,,,,,07,,,,3,2013,,,,,0.5,,АГРОКОМБАНК,,0,1155.16636,17902.70876,9812.91612,,,102453.5,,,131324.79124,635544.14092,66,125,,
2385,,,,,,07,,,,3,2013,,,,,0,,БАНК РЕНЕСАНС КАПІТАЛ,,0,82903.19314,0,5214.05005,,,201400,,,289517.24319,631730.9649,67,126,,
2386,,,,,,07,,,,3,2013,,,,,0,,СТАРОКИЇВСЬКИЙ БАНК,,0,684.892549999997,37217.91803,11540.74757,,,51355.90047,,,100799.45862,631218.30008,68,127,,
2387,,,,,,07,,,,3,2013,,,,,0,,"""НОВИЙ""",,0,-59283.37073,2318.54796,0,,,150000,,,93035.17723,628176.80637,69,128,,
2388,,,,,,07,,,,3,2013,,,,,0,,"""АКСІОМА""",,0,856.601600000002,0,8696.05531,,,266000,,,275552.65691,595816.21218,70,129,,
2389,,,,,,07,,,,3,2013,,,,,0,,БАНК РИНКОВІ ТЕХНОЛОГІЇ,,0,5502.61157000001,0,1482.58251,,,300000,,,306985.19408,578570.71505,71,130,,
2390,,,,,,07,,,,3,2013,,,,,0,,БАНК ЮНІСОН,,157462.1,161.538819999998,-74.46692,0,,,123331,,,280880.1719,554159.89394,72,131,,
2391,,,,,,07,,,,3,2013,,,,,0,,УКРКОМУНБАНК,,0,5.19609,36765.89115,7943.32979,,,105800,,,150514.41703,553474.62986,73,132,,
2392,,,,,,07,,,,3,2013,,,,,0,,БАНК БОГУСЛАВ,,0,6634.01704,-962.92293,5630.32502,,,180000,,,191301.41913,548576.84268,74,133,,
2393,,,,,,07,,,,3,2013,,,,,0,,БАНК УКРАЇНСЬКИЙ КАПІТАЛ,,0,32797.95417,125.41,7940,,,85320,,,126183.36417,543416.50738,75,134,,
2394,,,,,,07,,,,3,2013,,,,,0,,"""СТАНДАРТ""",,0,2894.34432,-94.31025,149.04935,,,125000,,,127949.08342,540292.82259,76,135,,
2395,,,,,,07,,,,3,2013,,,,,0,,ДІАПАЗОН-МАКСИМУМ БАНК,,0,865.151829999999,406.3404,5218.49616,,,131000,,,137489.98839,533042.62226,77,136,,
2396,,,,,,07,,,,3,2013,,,,,0,,ЛЕГБАНК,,0,457.536210000006,6732.67086,26237.38378,,,111500,,,144927.59085,531032.78668,78,137,,
2397,,,,,,07,,,,3,2013,,,,,0,,ПОЛІКОМБАНК,,0,2413.5955,41372.97176,18949.52806,,,49500.12,,,112236.21532,525180.07087,79,138,,
