,"Інші фінансові активи, що обліковуються за справедливою вартістю через прибуток або збиток",Грошові кошти та їх еквіваленти,"Кошти в інших банках_Кошти в інших банках, усього","Кошти в інших банках_Кошти в інших банках, усього__у тому числі в іноземній валюті",Кошти в інших банках_Резерви під знецінення коштів в інших банках,Кошти обов’язкових резервів банку в НБУ,"Кредити та заборгованість клієнтів_Кредити та заборгованість клієнтів, усього","Кредити та заборгованість клієнтів_Кредити та заборгованість клієнтів, усього__у тому числі:_ юридичних осіб_кредити та заборгованість юридичних осіб, усього","Кредити та заборгованість клієнтів_Кредити та заборгованість клієнтів, усього__у тому числі:_ юридичних осіб_кредити та заборгованість юридичних осіб, усього__у тому числі в іноземній валюті",Назва банку,Торгові цінні папери,№ з/гр,№ з/п,Кредити та заборгованість клієнтів_юридичних осіб_резерви під знецінення кредитів та заборгованості клієнтів,"Кредити та заборгованість клієнтів_фізичних осіб_кредити та заборгованість фізичних осіб, усього","Кредити та заборгованість клієнтів_фізичних осіб_кредити та заборгованість фізичних осіб, усього__у тому числі в іноземній валюті",Кредити та заборгованість клієнтів_фізичних осіб_резерви під знецінення кредитів та заборгованості клієнтів,Цінні папери в портфелі банку на продаж,Цінні папери в портфелі банку на продаж__у тому числі резерви під знецінення цінних паперів у портфелі банку на продаж,Цінні папери в портфелі банку до погашення,Цінні папери в портфелі банку до погашення__у тому числі резерви під знецінення цінних паперів у портфелі банку до погашення,Інвестиції в асоційовані та дочірні компанії,Інвестиційна нерухомість,Дебіторська заборгованість щодо поточного податку на прибуток,Відстрочений податковий актив,Основні засоби та нематеріальні активи,Інші фінансові активи,Інші фінансові активи__у тому числі резерви під інші фінансові активи,Інші активи,Інші активи__у тому числі резерви під інші активи,"Необоротні активи, утримувані для продажу, та активи групи вибуття",Усього активів,YEAR,MONTH,QUARTER,NKB,№п/п,NKB_Банки з державною часткою,МФО,Банк   ,"Фінансові активи, що обліковуються за справедливою вартістю через прибуток або збиток",Кошти в інших банках,Кошти в інших банках__у тому числі в іноземній валюті,резерви під знецінення коштів в інших банках,Кредити та заборгованість клієнтів,Кредити та заборгованість клієнтів__у тому числі кредити та заборгованість юридичних осіб,Кредити та заборгованість клієнтів__у тому числі кредити та заборгованість юридичних осіб__у тому числі в іноземній валюті,Кредити та заборгованість клієнтів__у тому числі кредити та заборгованість юридичних осіб__у тому числі в іноземній валюті__у тому числі резерви під знецінення кредитів та заборгованості клієнтів,Кредити та заборгованість клієнтів__у тому числі кредити та заборгованість юридичних осіб__у тому числі в іноземній валюті__у тому числі резерви під знецінення кредитів та заборгованості клієнтів__у тому числі кредити та заборгованість фізичних осіб,Кредити та заборгованість клієнтів__у тому числі кредити та заборгованість юридичних осіб__у тому числі в іноземній валюті__у тому числі резерви під знецінення кредитів та заборгованості клієнтів__у тому числі кредити та заборгованість фізичних осіб__у тому числі в іноземній валюті,Кредити та заборгованість клієнтів__у тому числі кредити та заборгованість юридичних осіб__у тому числі в іноземній валюті__у тому числі резерви під знецінення кредитів та заборгованості клієнтів__у тому числі кредити та заборгованість фізичних осіб__у тому числі в іноземній валюті__у тому числі резерви під знецінення кредитів та заборгованості клієнтів,резерви під знецінення цінних паперів у портфелі банку на продаж,резерви під знецінення цінних паперів у портфелі банку до погашення,резерви під інші фінансові активи,резерви під інші активи,Резерви під знецінення цінних паперів у портфелі банку на продаж,Резерви під знецінення цінних паперів у портфелі банку до погашення,Резерви під інші фінансові активи,Резерви під інші активи,"Кошти в інших банках_Кошти в інших банках, усього__в іноземній валюті",Кошти в інших банках_резерви під знецінення коштів в інших банках,"Кредити та заборгованість клієнтів_Кредити та заборгованість клієнтів, усього__у тому числі:_ юридичних осіб_кредити та заборгованість юридичних осіб, усього__в іноземній валюті","Кредити та заборгованість клієнтів_фізичних осіб_кредити та заборгованість фізичних осіб, усього__в іноземній валюті",Цінні папери в портфелі банку на продаж__у тому числі:_резерви під знецінення цінних паперів у портфелі банку на продаж,Цінні папери в портфелі банку до погашення__у тому числі:_резерви під знецінення цінних паперів у портфелі банку до погашення,Інші фінансові активи__у тому числі:_резерви під інші фінансові активи,Інші активи__у тому числі:_резерви під інші активи,Усього активів__ в іноземній валюті,Банк  ,№ п/п,NRB_Банки з державною часткою,БАНК  , Грошові кошти та їх еквіваленти,"Кошти в інших банках, у т. ч.:","Кошти в інших банках, у т. ч.:__ в іноземній валюті"," Кредити та заборгованість клієнтів, у т. ч.:"," кредити та заборгованість юридичних осіб, у т. ч.:"," кредити та заборгованість юридичних осіб, у т. ч.:__ в іноземній валюті", резерви під знецінення кредитів та заборгованості клієнтів,"кредити та заборгованість фізичних осіб, у т. ч.:","кредити та заборгованість фізичних осіб, у т. ч.:__ в іноземній валюті",резерви під знецінення кредитів та заборгованості клієнтів," Цінні папери в портфелі банку на продаж, у т. ч.:","Цінні папери в портфелі банку до погашення, у т. ч.:", Інвестиції в асоційовані та дочірні компанії," Інші фінансові активи, у т. ч.:", резерви під інші фінансові активи," Інші активи, у т. ч.:", резерви під інші активи," Необоротні активи, утримувані для продажу, та активи групи вибуття","Усього активів, у т. ч.:","Усього активів, у т. ч.:__в іноземній валюті",Банк
2091,855266.66043,4581107.53672,1002343.8571100001,405108.48795,-739.28909,325081.30797,18021403.1291,8914224.05146,3261795.50839,ДЕЛЬТА БАНК,0,8,8,-1101441.10854,9107179.077639999,1805809.9063499998,-2142544.57572,2044111.33434,,0,,0,1255749.38115,5000.003000000001,0,345737.41183,1250581.2030300002,,80876.78165,,75209.88882000001,29842468.49515,2013,01,2,,,,,,,,,,,,,,,,,,,,,-11329.37336,0,-184918.24692,-3655.2117599999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092,0,4334145.880310001,278269.78531999997,238161.5922,-24512.90833,68237.67937,17000132.42814,13615473.517390002,6924803.68754,ПЕРШИЙ УКР.МІЖНАРОДНИЙ БАНК,373796.01413,9,9,-1794898.85289,3384658.91075,855363.06994,-1972437.21626,2978920.79959,,0,,0,81645.20224,0.30200000000000005,80446.34657000001,1312604.67743,1580340.43369,,41530.39343,,99735.34141000001,28229805.283630002,2013,01,2,,,,,,,,,,,,,,,,,,,,,-68278.87541,0,-5670.76466,-17923.53787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2093,10785.57687,1924274.51925,435807.32083,197230.42282,-3117.71532,154236.49735999998,21362384.20872,10791337.78754,2619261.43391,"""НАДРА""",423187.12799999997,10,10,-1762889.76,10571046.42118,8963433.85279,-2664448.3183399998,98736.603,,0,,0,86333.14325000001,2121.36887,126327.58396,1319002.5960000001,1153599.73044,,357369.4222,,230287.83626,27684453.535010003,2013,01,2,,,,,,,,,,,,,,,,,,,,,-162.36231,0,-179902.19777,-9630.286870000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094,0,2152215.9319,196951.85535,153226.00617,-13161.31994,151980.31583,20134789.06885,19617271.62515,16088959.657510001,СБЕРБАНК РОСІЇ,2094158.37419,11,11,-1010239.10848,517517.44369999995,78010.94279,-263083.02656,401452.45157,,0,,19378.87087,27511.906,292.37854000000004,15013.31978,762091.63792,1025622.1234699999,,43684.10447,,791.104,27025933.44274,2013,01,2,,,,,,,,,,,,,,,,,,,,,-18893.12714,0,-7098.59275,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2095,8311.67591,5114352.8957,18712.9938,57.09216,-1457.30199,0,15309639.68977,6445037.83431,2178557.18631,УКРСИББАНК,1186355.8656600001,12,12,-1082892.48088,8864601.85546,5820777.90879,-820472.5253699999,140836.51919,,0,,339339.88856,48096.18522,0,1174116.17148,1359887.7676300001,1115448.1704499999,,70663.38104000001,,2675.19774,25888436.40215,2013,01,2,,,,,,,,,,,,,,,,,,,,,-2695.3929799999996,0,-20077.847299999998,-10625.452449999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2096,0,5476573.28046,17144.8633,17144.8633,-664.51776,356328.67694,17211188.382910002,12689442.83036,4806322.3007,АЛЬФА-БАНК,827681.72354,13,13,-791401.70946,4521745.55255,1456476.0080000001,-1920844.9764100001,1023633.8650100001,,0,,0,113176.65,14.02559,111293.51907000001,374470.91190999997,54344.922869999995,,22964.47657,,0,25588815.29817,2013,01,2,,,,,,,,,,,,,,,,,,,,,-1.80046,0,-3325.21123,-3234.40094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2097,275232.6322,1388275.82512,23481.2633,23481.2633,-498.00311000000005,220269.45317,18426901.97156,15362988.293189999,4156924.2030200004,БАНК ФІНАНСИ ТА КРЕДИТ,627471.95265,14,14,-1165452.06197,3063913.67837,2081049.5696100001,-585860.1197299999,10852.1134,,238757.48447999998,,0,139501,1784.15713,38898.85781,124589.22192,927752.65551,,53921.453720000005,,50709.54,22548399.58197,2013,01,2,,,,,,,,,,,,,,,,,,,,,-1368.00856,-1261.9304,-4134.02716,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098,0,2585243.91736,1613111.74999,909477.92411,-42043.71699,36391.12776,8675120.69169,6877681.29539,802389.9585899999,УКРГАЗБАНК ,1188551.7593500002,15,15,-4007693.49437,1797439.3963,365035.38424,-1458622.07375,4152288.8544300003,,0,,0,12663.35041,186.57681000000002,119611.20251,666651.71018,1467472.24957,,96138.2002,,383806.118,20997237.50826,2013,01,2,,,,,,,,,,,,,,,,,,,,,-286706.52832000004,0,-189634.683,-39153.96679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099,0,2574552.64008,104053.87737,104053.87737,-29192.50086,95299.65013000001,14644015.538600001,9511495.26413,6030831.68881,ОТП БАНК,0,1,16,-1688519.7529,5132520.27447,3186170.5288899997,-1663432.26417,1970105.30466,,0,,161925.288,17001.1574,73840.22,97531.43900000001,470889.74331,72278.10697,,33492.61971,,0,20314985.58523,2013,01,2,,,,,,,,,,,,,,,,,,,,,-33656.030289999995,0,-10245.786,-2985.45099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,59549.8545,764864.84654,244804.04737000001,244804.04737000001,-5841.58798,160000,13869989.66763,11181577.18717,2520073.12259,БРОКБІЗНЕСБАНК,0,2,17,-390565.42391,2688412.48046,1009909.8632,-139083.66885000002,285410.003,,0,,0,4769,793.90265,0,720314.4109700001,770773.4043,,46453.444279999996,,0,16927722.58124,2013,01,2,,,,,,,,,,,,,,,,,,,,,-850,0,-11121.4665,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101,78496.6,994761.6809899999,214846.10682,214982.58176,-208.41194,152442.31285000002,7634296.09722,6622384.10233,2736350.41244,ВIEЙБI БАНК,556013.83702,3,18,-953194.3590800001,1011911.99489,542496.61897,-454895.46672,2362.83579,,0,,78490.33,255514.67435000002,3716.60004,395918.09763,226507.43198999998,2589351.88373,,36766.40326,,63161.55365,13282646.44534,2013,01,2,,,,,,,,,,,,,,,,,,,,,-5,0,-71168.60106999999,-3893.18703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102,0,2937688.44436,49034.0153,2822.5753299999997,-4522.591549999999,121229.37011999999,9467240.34577,7277873.55882,2995219.63844,КРЕДІ АГРІКОЛЬ БАНК,0,4,19,-294136.62435999996,2189366.78695,393768.47708000004,-102759.4733,1240,,0,,0,6984.003470000001,734.55167,58864,398233.91432,120485.39138,,12493.41561,,1517.965,13175745.417,2013,01,2,,,,,,,,,,,,,,,,,,,,,0,0,-1736.5346100000002,-1059.27532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2103,0,450888.75157,0,0,-677.65537,68782.67655999999,10093964.11911,8417583.15449,2800501.82149,КРЕДИТПРОМБАНК,26678.6,5,20,-1226558.39442,1676380.96462,742596.1989999999,-769246.80987,850529.98264,,0,,0,76208.4808,8056.7139799999995,70776.1413,151438.04486,346538.45784,,23259.51276,,49664.244,12216785.72542,2013,01,2,,,,,,,,,,,,,,,,,,,,,-15353.0488,0,-1339.8619,-861.21881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104,10083.54785,1628813.79885,314333.57237,3364.9579,-16458.9448,173976.35225,8684051.87303,8616156.272079999,7014726.47166,IHГ БАНК УКРАЇНА,588572.78653,6,21,-156483.7646,67895.60095000001,47142.80853,-16619.466760000003,3390.92,,0,,0,0,0.50314,1835.02693,10388.16057,108038.34374,,2875.59056,,0,11526360.47582,2013,01,2,,,,,,,,,,,,,,,,,,,,,0,0,-473.16494,-8.623050000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105,0,793184.50546,2708.14876,393.97497,-29.654030000000002,23519.43982,8173675.66229,8134395.11481,407295.85816999996,"""ФІНАНСОВА ІНІЦІАТИВА""",1012867.08637,7,22,-1645465.55639,39280.54748,1.99999999894729E-05,-29076.40997,60,,0,,0,0,0,0,24262.56021,1693.38542,,4867.145200000001,,0,10036837.93353,2013,01,2,,,,,,,,,,,,,,,,,,,,,0,0,-163.08128,-186.93769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106,0,850714.04477,552125.9691999999,552125.9691999999,-12035.20646,261227.9591,7162082.9984800005,6815018.4336,3074028.52504,"""ПІВДЕННИЙ""",0,8,23,-452795.36244,347064.56487999996,280590.56421000004,-67309.7556,220913.10301,,0,,258646.67750000002,0,644.46351,3100.2507800000003,580225.13224,19802.97075,,18185.215070000002,,85966.31625999999,10013635.10067,2013,01,2,,,,,,,,,,,,,,,,,,,,,-1788.25386,0,-76.18867999999999,-944.6261900000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2107,0,637089.43933,22855.539409999998,22855.539409999998,-166568.65217000002,32145.97837,7967211.13988,7706535.50673,1517713.9363199999,IМЕКСБАНК,0,9,24,-950800.0403700001,260675.63315,17692.005540000002,-270308.59187,10,,0,,0,0,219.6197,0,394369.24893,25946.26928,,19627.96707,,0,9099475.201970002,2013,01,2,,,,,,,,,,,,,,,,,,,,,0,0,-133.26405,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2108,0,127281.13909,46200,0,-8800,3405.5358,289015.86695999996,174785.47603999998,4071.90198999996,РОДОВІД БАНК,81520.05584,10,25,-2517752.72566,114230.39092,99772.86611,-1399336.48425,294330.07868,,0,,0,3941671.06905,0,0,512472.15542,3361630.78352,,26040.880409999998,,191444.524,8875012.08877,2013,01,2,,,,,,,,,,,,,,,,,,,,,-278221.8682,0,-3444595.99888,-198.22686000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109,9875.84959,1475032.09448,39493.60288,39493.60288,-20.79212,1605.9704299999999,4491514.46299,4169450.79584,869072.52774,"""ХРЕЩАТИК""",0,11,26,-293445.16425000003,322063.66715,14205.23168,-84052.63025,1284039.0449599999,,166781.60722,,0,11034.057999999999,7626.45036,47612.61389,272705.21984,811035.92619,,62509.87693,,161941.52313000002,8842808.300889999,2013,01,2,,,,,,,,,,,,,,,,,,,,,-25,0,-3223.6217300000003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110,0,781967.82152,17946.56843,7550.64056,-916.06929,137248.15951,6598486.80927,4845450.68417,1132288.7697,БАНК ФОРУМ,0,12,27,-1406735.38888,1753036.1250999998,1305083.76816,-1494756.4044,144558.46609,,0,,0,11660.102,354.19882,394413.86799999996,455284.83731,62688.20379,,41719.926190000006,,20942.65395,8667271.61488,2013,01,2,,,,,,,,,,,,,,,,,,,,,-55616.52612,0,-15806.11612,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111,0,536150.83229,1964870.28509,1623873.308,-71.08296999999999,90809.61692,5217884.49811,4979873.11984,2530369.90428,БАНК КРЕДИТ ДНІПРО,0,13,28,-314170.76808,238011.37827,69168.24160000001,-160206.48094,155723.33747,,0,,0,46459.093109999994,159.93523000000002,2335.61663,191703.16273,38886.94109,,24178.58189,,101658.73722000001,8370820.6377799995,2013,01,2,,,,,,,,,,,,,,,,,,,,,-49.87129,0,-2424.27556,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2112,8550.72664,943854.6636999999,48326.768800000005,0,-1771.59186,82891.53143999999,3590744.60691,2151036.34354,898921.1061,ЕРСТЕ БАНК,1021161.9764800001,14,29,-218235.82424,1439708.2633699998,1042125.23173,-777081.78795,492530.82282,,0,,0,81169.17838000001,0,84451.27497,724027.8134999999,894717.38355,,8066.399690000001,,52181.621909999994,8032674.76879,2013,01,2,,,,,,,,,,,,,,,,,,,,,-1698.65,0,-324.66339,-926.6401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113,657.679,483919.30396,44628.08596,881.7838099999999,-506.9009,0,4025214.13084,2337424.9345,1498545.9759499999,УНІВЕРСАЛ БАНК,216243.72512,15,30,-119087.00066,1687789.19634,1248355.81403,-394946.64236,775254.8563699999,,16018.51264,,0,84880.64745,571.38693,354174.96231000003,187461.48247,809873.26411,,13329.01484,,0,7012227.052,2013,01,2,,,,,,,,,,,,,,,,,,,,,-11,0,-8533.088380000001,-1557.0279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2114,0,2494184.08547,0,0,0,72686.69298,2831449.03647,2389110.93446,2108016.06036,УНIКРЕДИТ БАНК,0,16,31,-556060.74855,442338.10201,305890.11355,-50525.25089,86351.41858,,0,,2757.41409,0,0,269.31261,40690.24891,884240.9291599999,,19712.12771,,8942.3793,6441283.64528,2013,01,2,,,,,,,,,,,,,,,,,,,,,0,0,-4763.453570000001,-2584.56817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2115,0,1189256.86361,0,0,0,19230.840539999997,1225175.0347300002,1193446.93424,430134.0543,БТА БАНК  ,0,17,32,-83921.7222,31728.10049,23409.551199999998,-49040.8696,138574.16837,,0,,0,405853.45068,28.77796,10342.57292,865114.33666,1920574.14527,,59530.75009,,54960.41324,5888641.354069999,2013,01,2,,,,,,,,,,,,,,,,,,,,,0,0,-8274.92925,-1523.0282399999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2116,0,684898.93966,113845.1,0,-1044.9,15204.29763,3926895.9333900004,3608361.7188899997,371282.32207,БАНК КИЇВСЬКА РУСЬ ,0,18,33,-55809.26344,318534.2145,47067.04916,-80095.67653000001,495993.17472,,0,,0,15083.73781,228.175,0,127896.91218,10998.815849999999,,14617.58003,,183882.0592,5589544.72547,2013,01,2,,,,,,,,,,,,,,,,,,,,,0,0,-390.41849,-14.26727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2117,284176.83919,506229.07930000004,872647.87977,292145.63972000004,-46148.534120000004,18109.12108,344522.06953000004,83960.13567,0,БАНК 3/4,70250.45656,19,34,-2201.2901899999997,260561.93386000002,0,-25648.62739,72860.88397000001,,0,,0,0,0,1816.9740700000002,13254.89191,2977370.18205,,22124.76177,,0,5183363.1392,2013,01,2,,,,,,,,,,,,,,,,,,,,,0,0,-356.74338,-235.10536000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2118,0,601006.82493,200,0,0,74125.31356,3381998.6231299997,1296944.7533800001,510209.53439,ПРАВЕКС-БАНК,0,20,35,-53632.97776,2085053.86975,600940.30077,-995888.9892,130226.66244999999,,0,,0,12666.29311,1557.9870899999999,177035.88715,686790.25005,47122.585190000005,,39045.71092,,29082.78625,5180858.92383,2013,01,2,,,,,,,,,,,,,,,,,,,,,0,0,-1599.7607,-513.7787099999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2119,0,274226.24709,135646.82817,126476.80778999999,-1243.61896,33261.17841,3029450.76793,3013379.16853,373638.94699,ПІВДЕНКОМБАНК ,0,1,36,-70112.07595,16071.599400000001,7197.85988,-52434.04492,679435.99906,,0,,0,0,485.648,38.67544,14460.27228,1309455.82481,,102054.46989,,0,5578515.91108,2013,01,2,,,,,,,,,,,,,,,,,,,,,-12620.07496,0,-2108.0751,-403.91884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120,0,400793.01646,381352.22656000004,65304.97532,-15848.60801,47410.84105,4015463.78289,3911183.86419,2038863.37888,ЗЛАТОБАНК,0,2,37,-179618.40427,104279.9187,10882.369990000001,-122899.73191999999,60,,10571.63738,,0,0,0,1807.375,28990.41115,315479.24685,,24203.2992,,0,5226131.8365400005,2013,01,2,,,,,,,,,,,,,,,,,,,,,0,0,-127.65408000000001,-4.8640799999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2121,2566.11624,1470796.8123299999,94924.50903,3542.50831,-9154.149589999999,81426.718,1848642.2134699998,1782444.56515,399767.72715,СІТІБАНК ,1020215,3,38,-47535.19684,66197.64832,0,-87.94742,567643.6356299999,,0,,0,0,31988.873689999997,4542.547049999999,34564.911700000004,40297.60811,,3896.83914,,0,5201505.784390001,2013,01,2,,,,,,,,,,,,,,,,,,,,,0,0,-17.44679,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2122,0,363204.56782999996,820150.1817900001,728235.86586,-11503.309550000002,33717.679990000004,3117202.10464,2894182.11862,891815.9682199999,УКРІНБАНК,0,4,39,-122026.39512,223019.98602,33281.6503,-69995.57168,9947.10798,,25003.424750000002,,0,137410.7471,70.1088,5311.2478599999995,308032.1699,143871.17807000002,,7505.86906,,118942.905,5090369.29277,2013,01,2,,,,,,,,,,,,,,,,,,,,,-95.22117,0,-3910.5793700000004,-66.21411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2123,0,1031699.2899500001,248838.48843000003,27915.54626,-14972.59818,18940.589809999998,1020103.3038,588937.66589,85801.68458,ФІДОБАНК,0,5,40,-57493.56717,431165.63791,282072.49927,-278244.77603999997,1936629.29345,,0,,18038,5096,0,31894.971,377075.61215,226850.21658,,12413.808579999999,,9267,4936846.57375,2013,01,2,,,,,,,,,,,,,,,,,,,,,-16130.116090000001,0,-18269.406310000002,-348.86722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2124,0,528963.05085,185605.78085,185605.78085,-867.63799,55339.34059,3724657.62794,3232419.53338,1603780.45615,МЕГАБАНК,0,6,41,-170980.67293,492238.09456,203692.01062,-57432.1603,69633.07956,,0,,0,0,1738.3746899999999,358.19333,184450.62526,51814.43353,,7816.56768,,29680.7955,4840057.86978,2013,01,2,,,,,,,,,,,,,,,,,,,,,-78,0,-252.75586,-148.01327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2125,655.362,1162407.8668199999,24537.72844,24537.72844,0,0,2704964.24389,2220619.41051,66872.98184,ВСЕУКРАЇНСЬКИЙ БАНК РОЗВИТКУ,736799.80046,7,42,-19358.11115,484344.83338,0,-6814.38582,0,,0,,0,0,0,437.062,102495.13144,1377.4092799999999,,7561.84411,,0,4741236.4484399995,2013,01,2,,,,,,,,,,,,,,,,,,,,,0,0,-604.63826,-19.44966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2126,0,752213.76853,354855.21481000003,201348.95251,-1551.7319499999999,29610.8214,1616354.93536,1311220.37646,142325.85497,ТЕРРА БАНК,350111,8,43,-9761.77021,305134.5589,5548.69809,-52626.81275,606102.4393699999,,0,,0,12245.25,420.55717,0,104621.46543,702681.26044,,16202.680149999998,,6419.088470000001,4551838.48113,2013,01,2,,,,,,,,,,,,,,,,,,,,,-10534.158809999999,0,-18190.35112,-81.31968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2127,301.855,933722.5253300001,89066.69589,0,-8003.4097600000005,8645.91569,2953036.13772,2464015.42858,820799.0833699999,УКРБІЗНЕСБАНК ,0,9,44,-59241.16211,489020.70914,99304.43624,-103100.69445000001,355212.93717,,37196.4,,0,0,0,977.35237,108853.53910000001,22363.725639999997,,2959.89264,,3797.512,4516134.48855,2013,01,2,,,,,,,,,,,,,,,,,,,,,0,-188.9422,-49.29821999999999,-34.56842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128,0,885258.58754,4918.37424,4908.37424,-273.34619,0,2204679.82212,1472720.08623,400561.03343,КРЕДOБАНК,0,10,45,-154213.91122,731959.73589,217550.42867,-86315.62275000001,574799.1053299999,,122798.89194,,4100.17508,0,2557.30046,59728.58172,560760.99397,36110.0717,,52067.61594,,0,4507779.52004,2013,01,2,,,,,,,,,,,,,,,,,,,,,-22.07812,0,-1809.06121,-4992.58488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2129,0,1432558.2042399999,7999.796,0,0,48629.56375,1904457.03972,1830460.58678,1180049.43531,АКТАБАНК ,0,11,46,-78989.08965,73996.45294,47.29475,-13693.28928,9876.2626,,0,,0,0,0,0,322957.91621,121745.06684000001,,89107.28748,,353338.4854,4290669.6222399995,2013,01,2,,,,,,,,,,,,,,,,,,,,,0,0,-1064.53952,-725.56431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130,831.90036,86739.36726,2573.35802,2573.35802,-79.57487,147914.98423,3902239.9518399998,3902237.241,2123304.0735899997,ДІВІ БАНК,0,12,47,-378927.33301,2.71084,0,-0.03857,0,,0,,0,0,17,0,8665.091419999999,73.37849,,1574.5447100000001,,0,4150629.5763300005,2013,01,2,,,,,,,,,,,,,,,,,,,,,0,0,-0.17109,-0.4008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2131,0,1379785.5897899999,149963.83309,16698.5045,-3283.9955,27005.42953,1800569.74079,1366444.11262,526755.6971100001,МАРФІН БАНК ,20168.1,13,48,-168036.73488,434125.62817000004,297051.62007,-351331.52242,102309.58261000001,,236807.21922,,0,24684.12716,107.589,0,149348.48329,65295.624410000004,,9989.30641,,160025.94995,4126060.5752499998,2013,01,2,,,,,,,,,,,,,,,,,,,,,-3425.39259,-1106.1391899999999,-461.24774,-377.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2132,0,309581.89296,696311.85274,389639.35456,-1809.49184,6325.836480000001,823454.73072,806179.9658,1311.87854,АВАНТ-БАНК,0,14,49,-6060.9239800000005,17274.764919999998,0,-501.18314,233310.508,,0,,0,0,321.79,275.72799999999995,23295.66446,1653560.91021,,13285.16243,,0,3759724.076,2013,01,2,,,,,,,,,,,,,,,,,,,,,-99.75,0,-1060.2944599999998,-672.6155200000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2133,0,146424.61338999998,531540.72558,246121.58877,-44513.384000000005,18538.19713,2728423.14322,17073.77333,0,ПЛАТИНУМ БАНК,0,15,50,-1457.11124,2711349.36989,411096.74332999997,-376068.84249,1173,,0,,0,65222.11523,34.5649,1319.91188,161243.43815,21115.31453,,8684.100120000001,,13302.73628,3697021.86041,2013,01,2,,,,,,,,,,,,,,,,,,,,,0,0,-72.19958,-602.03778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134,1063.58694,358315.28765,94035.98535,0,-6021.3917,6104.933309999999,2706640.22452,2683146.0855,61387.72464,"""СОЮЗ""",0,16,51,-482347.04438,23494.13902,0,-620.2872699999999,173830.65416,,0,,0,0,413.55,426.71692,7487.43065,332630.35247,,4482.83381,,0,3685431.55578,2013,01,2,,,,,,,,,,,,,,,,,,,,,0,0,-5.46507,-2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
